id,name,cuisine,type,locality,lat,long,avg_rating,currency,cost_for_two,url
7423776,Ling Ling,chinese,eastern,Kuningan,-6.229222,106.825087,3.9,IDR,500000,https://www.zomato.com/jakarta/ling-ling-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401608,Pearl - JW Marriott Hotel,chinese,eastern,Kuningan,-6.228,106.8268333,3.6,IDR,800000,https://www.zomato.com/jakarta/pearl-jw-marriott-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425745,Poppao,chinese,eastern,Karawaci,-6.227633333,106.6104667,0,IDR,40000,https://www.zomato.com/jakarta/poppao-karawaci?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425742,Poppao,chinese,eastern,Bekasi Utara,-6.226479,107.000881,2.4,IDR,40000,https://www.zomato.com/jakarta/poppao-bekasi-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402658,Paradise Dynasty,chinese,eastern,Senayan,-6.225713889,106.8001639,4.5,IDR,400000,https://www.zomato.com/jakarta/paradise-dynasty-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402515,Din Tai Fung,chinese,eastern,Senayan,-6.225602778,106.7992333,4.1,IDR,400000,https://www.zomato.com/jakarta/din-tai-fung-1-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400497,Din Tai Fung,chinese,eastern,SCBD,-6.225333333,106.8091667,4.1,IDR,400000,https://www.zomato.com/jakarta/din-tai-fung-scbd?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402444,Din Tai Fung,chinese,eastern,Senayan,-6.225136111,106.8010861,4.3,IDR,400000,https://www.zomato.com/jakarta/din-tai-fung-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402237,Nan Xiang,chinese,eastern,Senayan,-6.225002778,106.80075,3.5,IDR,400000,https://www.zomato.com/jakarta/nan-xiang-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402507,Yen Pao,chinese,eastern,Senayan,-6.225,106.7986667,0,IDR,30000,https://www.zomato.com/jakarta/yen-pao-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425139,Ming Dining,chinese,eastern,Senayan,-6.224863889,106.8001944,3.9,IDR,450000,https://www.zomato.com/jakarta/ming-dining-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410381,Yen Pao,chinese,eastern,Sudirman,-6.224692,106.803682,0,IDR,30000,https://www.zomato.com/jakarta/yen-pao-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401170,Din Tai Fung,chinese,eastern,Karet,-6.224333333,106.8231667,4,IDR,400000,https://www.zomato.com/jakarta/din-tai-fung-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400639,Pacific Restaurant and Lounge - The Ritz Carlton Pacific Place,chinese,eastern,SCBD,-6.224277,106.809626,4,IDR,1000000,https://www.zomato.com/jakarta/pacific-restaurant-and-lounge-the-ritz-carlton-pacific-place-scbd?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7423234,Chubby Taiwan Street Snacks,chinese,eastern,Kuningan,-6.224166667,106.8266667,3.3,IDR,50000,https://www.zomato.com/jakarta/chubby-taiwan-street-snacks-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414223,Yen Pao,chinese,eastern,Pinang,-6.223933333,106.6557083,0,IDR,30000,https://www.zomato.com/jakarta/yen-pao-pinang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410718,Asia - The Ritz Carlton Mega Kuningan,chinese,eastern,Kuningan,-6.223854,106.809533,4.1,IDR,1000000,https://www.zomato.com/jakarta/asia-the-ritz-carlton-mega-kuningan-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400666,Olam - JS Luwansa Hotel,chinese,eastern,Kuningan,-6.222855,106.833167,3.1,IDR,500000,https://www.zomato.com/jakarta/olam-js-luwansa-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414311,Din Tai Fung,chinese,eastern,Pinang,-6.222830556,106.652625,3.5,IDR,400000,https://www.zomato.com/jakarta/din-tai-fung-pinang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417016,Sierra Meet & Greet,chinese,eastern,Bekasi Utara,-6.221,107.0245,0,IDR,40000,https://www.zomato.com/jakarta/sierra-meet-greet-bekasi-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402502,Nan Xiang - The Sultan Hotel Jakarta,chinese,eastern,Senayan,-6.218378,106.808928,3.3,IDR,400000,https://www.zomato.com/jakarta/nan-xiang-the-sultan-hotel-jakarta-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421022,Din Tai Fung,chinese,eastern,Sudirman,-6.215333333,106.821,3.2,IDR,400000,https://www.zomato.com/jakarta/din-tai-fung-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403686,Table8 - Hotel Mulia,chinese,eastern,Senayan,-6.215307,106.79748,4.2,IDR,800000,https://www.zomato.com/jakarta/table8-hotel-mulia-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401638,Sahid Ah Yat Seafood - Grand Sahid Jaya,chinese,eastern,Sudirman,-6.211922222,106.8187111,3.4,IDR,500000,https://www.zomato.com/jakarta/sahid-ah-yat-seafood-grand-sahid-jaya-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406608,Polo Lounge,chinese,eastern,Sudirman,-6.210666667,106.8156667,0,IDR,500000,https://www.zomato.com/jakarta/polo-lounge-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404197,Ah Yat Abalone Forum Restaurant,chinese,eastern,Sudirman,-6.209833333,106.8213333,3.9,IDR,500000,https://www.zomato.com/jakarta/ah-yat-abalone-forum-restaurant-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410355,Shang Palace - Hotel Shangri-La,chinese,eastern,Sudirman,-6.203555556,106.8189306,4,IDR,550000,https://www.zomato.com/jakarta/shang-palace-hotel-shangri-la-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406979,J.J,chinese,eastern,Kemanggisan,-6.201219444,106.7850417,2.7,IDR,50000,https://www.zomato.com/jakarta/j-j-kemanggisan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408975,RM Kharisma,chinese,eastern,Kemanggisan,-6.200822222,106.7841806,0,IDR,45000,https://www.zomato.com/jakarta/kharisma-kemanggisan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405813,Golden Palace Suki & Oriental - Blue Sky Hotel,chinese,eastern,Slipi,-6.199666667,106.801,2.7,IDR,450000,https://www.zomato.com/jakarta/golden-palace-suki-oriental-blue-sky-hotel-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425743,Poppao,chinese,eastern,Thamrin,-6.199428,106.821964,0,IDR,40000,https://www.zomato.com/jakarta/poppao-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408601,Cwie Mie Kaunang,chinese,eastern,Meruya,-6.198963889,106.7616278,3,IDR,50000,https://www.zomato.com/jakarta/cwie-mie-kaunang-meruya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406508,Yan Palace - Hotel Santika Premiere,chinese,eastern,Slipi,-6.198166667,106.8021667,2.9,IDR,600000,https://www.zomato.com/jakarta/yan-palace-hotel-santika-premiere-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410496,Yen Pao,chinese,eastern,Thamrin,-6.197861111,106.8231111,0,IDR,30000,https://www.zomato.com/jakarta/yen-pao-3-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400744,Yen Pao,chinese,eastern,Thamrin,-6.196794444,106.8187167,3,IDR,30000,https://www.zomato.com/jakarta/yen-pao-1-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401981,Taste Paradise,chinese,eastern,Thamrin,-6.195311111,106.8190083,4.5,IDR,1200000,https://www.zomato.com/jakarta/taste-paradise-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7411643,Fook Yew,chinese,eastern,Thamrin,-6.195171,106.820236,3.9,IDR,300000,https://www.zomato.com/jakarta/fook-yew-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401270,Din Tai Fung,chinese,eastern,Thamrin,-6.195136111,106.8187167,3.9,IDR,400000,https://www.zomato.com/jakarta/din-tai-fung-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402959,Grand Cafe - Grand Hyatt,chinese,eastern,Thamrin,-6.194333333,106.8228333,3.8,IDR,700000,https://www.zomato.com/jakarta/grand-cafe-grand-hyatt-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7419572,Sana Sini Restaurant - Pullman Jakarta Indonesia,chinese,eastern,Thamrin,-6.193008333,106.8230222,4.7,IDR,750000,https://www.zomato.com/jakarta/sana-sini-restaurant-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7422984,Dim Sum & Bubble Bom Bom,chinese,eastern,Kemanggisan,-6.192988889,106.7848889,0,IDR,50000,https://www.zomato.com/jakarta/dim-sum-bubble-bom-bom-kemanggisan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404755,Paramount Cantonese,chinese,eastern,Menteng,-6.192922222,106.8355472,3.6,IDR,330000,https://www.zomato.com/jakarta/paramount-cantonese-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401298,Paradise Inn,chinese,eastern,Thamrin,-6.192833333,106.8215,3.8,IDR,350000,https://www.zomato.com/jakarta/paradise-inn-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403948,Queen's Tandoor,chinese,eastern,Thamrin,-6.19235,106.8232278,4.3,IDR,400000,https://www.zomato.com/jakarta/queen-s-tandoor-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401164,Imperial Treasure La Mian Xiao Long Bao,chinese,eastern,Thamrin,-6.192166667,106.8225,4.7,IDR,400000,https://www.zomato.com/jakarta/imperial-treasure-la-mian-xiao-long-bao-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404749,Restoran Trio,chinese,eastern,Menteng,-6.191861111,106.8359528,4,IDR,330000,https://www.zomato.com/jakarta/restoran-trio-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407674,Yen Pao,chinese,eastern,Kebon Jeruk,-6.191267,106.758044,0,IDR,30000,https://www.zomato.com/jakarta/yen-pao-1-kebon-jeruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7422869,The Harbour (Hai Kang),chinese,eastern,Puri Indah,-6.190594444,106.7518528,2.9,IDR,500000,https://www.zomato.com/jakarta/the-harbour-hai-kang-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406503,Golden Ming - The Acacia Hotel,chinese,eastern,Senen,-6.189601,106.847131,3.1,IDR,500000,https://www.zomato.com/jakarta/golden-ming-the-acacia-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18228464,Teo Chew Palace,chinese,eastern,Puri Indah,-6.189044444,106.7383889,3.2,IDR,450000,https://www.zomato.com/jakarta/teo-chew-palace-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406788,Paradise Inn,chinese,eastern,Puri Indah,-6.188611111,106.7340556,3.8,IDR,400000,https://www.zomato.com/jakarta/paradise-inn-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408341,Din Tai Fung,chinese,eastern,Puri Indah,-6.188519444,106.7339944,3.7,IDR,400000,https://www.zomato.com/jakarta/din-tai-fung-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407897,Yen Pao,chinese,eastern,Puri Indah,-6.188402778,106.7337944,0,IDR,30000,https://www.zomato.com/jakarta/yen-pao-1-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403283,Rendezvous,chinese,eastern,Menteng,-6.187280556,106.8327556,4.3,IDR,350000,https://www.zomato.com/jakarta/rendezvous-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404067,Waha Kitchen - Kosenda Hotel,chinese,eastern,Tanah Abang,-6.187176,106.8216792,3.8,IDR,550000,https://www.zomato.com/jakarta/waha-kitchen-kosenda-hotel-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404062,The Awan Lounge - Kosenda Hotel,chinese,eastern,Tanah Abang,-6.187176,106.8216792,3.2,IDR,350000,https://www.zomato.com/jakarta/the-awan-lounge-kosenda-hotel-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407247,Mie Dower,chinese,eastern,Puri Indah,-6.186569444,106.7551944,0,IDR,50000,https://www.zomato.com/jakarta/mie-dower-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406977,New Pinangsia (Bakmi Ayam Pinangsia),chinese,eastern,Puri Indah,-6.185833333,106.7538333,3.1,IDR,50000,https://www.zomato.com/jakarta/pinangsia-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403669,Gorengan Siomay,chinese,eastern,Thamrin,-6.184341667,106.823875,0,IDR,15000,https://www.zomato.com/jakarta/gorengan-siomay-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410536,Yen Pao,chinese,eastern,Puri Indah,-6.183932,106.727277,0,IDR,30000,https://www.zomato.com/jakarta/yen-pao-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405395,Shanghai Blue 1920,chinese,eastern,Menteng,-6.183341667,106.8252194,3.5,IDR,350000,https://www.zomato.com/jakarta/shanghai-blue-1920-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410341,Cafe Sirih - Millenium Hotel Sirih,chinese,eastern,Tanah Abang,-6.182633,106.816476,3,IDR,400000,https://www.zomato.com/jakarta/cafe-sirih-millenium-hotel-sirih-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410370,Wotie Kedoya,chinese,eastern,Kedoya,-6.181880556,106.7578278,3.2,IDR,30000,https://www.zomato.com/jakarta/wotie-kedoya-kedoya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421291,Swike Kodok Jatiwangi,chinese,eastern,Kedoya,-6.181808333,106.757775,0,IDR,50000,https://www.zomato.com/jakarta/swike-kodok-jatiwangi-kedoya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7416760,ShiWanto,chinese,eastern,Medan Satria,-6.179833333,106.9816667,0,IDR,40000,https://www.zomato.com/jakarta/shiwanto-medan-satria?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7419333,Rych Menu,chinese,eastern,Tanah Abang,-6.179542,106.820269,0,IDR,500000,https://www.zomato.com/jakarta/rych-menu-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18260900,Kantin Chinese Food 29,chinese,eastern,Pulo Gadung,-6.1791759,106.8763323,0,IDR,40000,https://www.zomato.com/jakarta/kantin-chinese-food-29-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420086,Sichuan Palace,chinese,eastern,Tanjung Duren,-6.179091667,106.7926639,3.3,IDR,400000,https://www.zomato.com/jakarta/sichuan-palace-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405993,Nan Xiang Kitchen,chinese,eastern,Tanjung Duren,-6.178813889,106.7930056,2.5,IDR,400000,https://www.zomato.com/jakarta/nan-xiang-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406126,Yen Pao,chinese,eastern,Tanjung Duren,-6.178811111,106.7930056,3.2,IDR,30000,https://www.zomato.com/jakarta/yen-pao-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408259,May Star,chinese,eastern,Tanjung Duren,-6.176977778,106.7906417,3.9,IDR,950000,https://www.zomato.com/jakarta/may-star-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408273,Paradise Dynasty,chinese,eastern,Tanjung Duren,-6.1765,106.7908333,4.6,IDR,400000,https://www.zomato.com/jakarta/paradise-dynasty-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407785,Spices - Lumire Hotel,chinese,eastern,Senen,-6.176436111,106.8403639,0,IDR,350000,https://www.zomato.com/jakarta/spices-lumire-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407472,Rendezvous Lounge - Lumire Hotel,chinese,eastern,Senen,-6.17635,106.8402417,0,IDR,500000,https://www.zomato.com/jakarta/rendezvous-lumire-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7423134,Mientiam,chinese,eastern,Tanjung Duren,-6.173888889,106.7816611,3.3,IDR,50000,https://www.zomato.com/jakarta/mientiam-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406505,Teratai - Hotel Borobudur,chinese,eastern,Pasar Baru,-6.172166667,106.836,3.8,IDR,800000,https://www.zomato.com/jakarta/teratai-hotel-borobudur-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407544,The Gallery - Hotel Ciputra,chinese,eastern,Grogol,-6.16866,106.787391,3.5,IDR,600000,https://www.zomato.com/jakarta/the-gallery-hotel-ciputra-grogol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407163,Pondok Hari - Hari,chinese,eastern,Tomang,-6.168347222,106.7968667,3.6,IDR,50000,https://www.zomato.com/jakarta/pondok-hari-hari-tomang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7419479,Chubby Taiwan Street Snacks,chinese,eastern,Grogol,-6.168113889,106.7864833,0,IDR,50000,https://www.zomato.com/jakarta/chubby-taiwan-street-snacks-grogol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407351,Poppao,chinese,eastern,Grogol,-6.168036111,106.7865667,3.4,IDR,40000,https://www.zomato.com/jakarta/poppao-grogol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408825,Dimsum X-Press,chinese,eastern,Grogol,-6.167233333,106.7866583,0,IDR,50000,https://www.zomato.com/jakarta/dimsum-x-press-grogol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405134,Rumah Makan Laris,chinese,eastern,Pecenongan,-6.1665,106.8263333,0,IDR,50000,https://www.zomato.com/jakarta/rumah-makan-laris-pecenongan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406835,Depot Rehobot,chinese,eastern,Roxy,-6.16635,106.7991472,0,IDR,45000,https://www.zomato.com/jakarta/depot-rehobot-roxy?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405819,Siomay Menteng,chinese,eastern,Kemayoran,-6.166153,106.87397,0,IDR,40000,https://www.zomato.com/jakarta/siomay-menteng-kemayoran?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403754,Shanghai Storm - Alila Hotel,chinese,eastern,Pecenongan,-6.165766,106.826366,0,IDR,550000,https://www.zomato.com/jakarta/shanghai-storm-alila-hotel-pecenongan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404995,The Oriental Cafe - REDTOP Hotel,chinese,eastern,Pecenongan,-6.163519,106.827013,3.3,IDR,600000,https://www.zomato.com/jakarta/the-oriental-cafe-redtop-hotel-pecenongan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405554,Liyen Restaurant,chinese,eastern,Pecenongan,-6.163255556,106.8246694,3.4,IDR,450000,https://www.zomato.com/jakarta/liyen-restaurant-pecenongan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418645,Angke,chinese,eastern,Kota,-6.160113889,106.8166194,4.6,IDR,450000,https://www.zomato.com/jakarta/angke-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405613,Mie Ayam Alot (Aheng),chinese,eastern,Pasar Baru,-6.159666667,106.836,3.3,IDR,50000,https://www.zomato.com/jakarta/mi-ayam-alot-aheng-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418891,Golden Leaf,chinese,eastern,Kelapa Gading,-6.157362,106.89804,3.6,IDR,350000,https://www.zomato.com/jakarta/golden-leaf-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7419014,Yen Pao,chinese,eastern,Kelapa Gading,-6.157333333,106.9091667,0,IDR,30000,https://www.zomato.com/jakarta/yen-pao-1-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421818,Yen Pao,chinese,eastern,Kelapa Gading,-6.155894,106.908589,0,IDR,30000,https://www.zomato.com/jakarta/yen-pao-2-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405438,The Royal Jade Restaurant,chinese,eastern,Tambora,-6.152977778,106.7972556,3.5,IDR,500000,https://www.zomato.com/jakarta/the-royal-jade-restaurant-tambora?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418914,Bakpau A Satu,chinese,eastern,Kelapa Gading,-6.151840644,106.8889797,3.3,IDR,50000,https://www.zomato.com/jakarta/bakpau-a-satu-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421812,Poppao,chinese,eastern,Kelapa Gading,-6.151369,106.891525,3.4,IDR,40000,https://www.zomato.com/jakarta/poppao-1-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7409828,Angke,chinese,eastern,Kelapa Gading,-6.151369,106.891525,4.2,IDR,450000,https://www.zomato.com/jakarta/angke-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408552,Din Tai Fung,chinese,eastern,Kelapa Gading,-6.151369,106.891525,3.8,IDR,400000,https://www.zomato.com/jakarta/din-tai-fung-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418732,Yi Pin Fu Rong,chinese,eastern,Kelapa Gading,-6.151369,106.891525,3.2,IDR,350000,https://www.zomato.com/jakarta/yi-pin-fu-rong-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7409693,Kedai Kopi 88,chinese,eastern,Jelambar,-6.149744444,106.7800056,0,IDR,50000,https://www.zomato.com/jakarta/bakmi-88-jelambar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7411376,RM Rejeki,chinese,eastern,Jelambar,-6.149613889,106.7808444,0,IDR,50000,https://www.zomato.com/jakarta/rm-rejeki-jelambar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403550,Nasi Hainam Campur Ala Medan 32,chinese,eastern,Hayam Wuruk,-6.149151,106.8174167,0,IDR,50000,https://www.zomato.com/jakarta/nasi-hainam-ala-medan-32-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406230,Chiao Tung - Mercure Jakarta Kota,chinese,eastern,Hayam Wuruk,-6.148833333,106.8173333,3.2,IDR,500000,https://www.zomato.com/jakarta/chiao-tung-mercure-jakarta-kota-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406073,Kirana Cafe - Mercure Jakarta Kota,chinese,eastern,Hayam Wuruk,-6.148833333,106.8173333,0,IDR,350000,https://www.zomato.com/jakarta/kirana-cafe-mercure-jakarta-kota-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406703,Bakpao Lompobattang,chinese,eastern,Kelapa Gading,-6.148658333,106.9096,3.4,IDR,36000,https://www.zomato.com/jakarta/bakpao-lompobattang-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7422253,Bakmi Yong Yam,chinese,eastern,Mangga Besar,-6.148177778,106.8286444,4.1,IDR,50000,https://www.zomato.com/jakarta/bakmi-yong-yam-mangga-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405420,Da Jia Fu,chinese,eastern,Sawah Besar,-6.148,106.8301667,3.4,IDR,350000,https://www.zomato.com/jakarta/da-jia-fu-sawah-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406322,Dragon Court - The Media Hotel & Towers,chinese,eastern,Gunung Sahari,-6.147166667,106.8348333,2.5,IDR,650000,https://www.zomato.com/jakarta/dragon-court-the-media-hotel-towers-gunung-sahari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7426061,Yi Pin Fu Rong,chinese,eastern,Hayam Wuruk,-6.14705,106.8178028,0,IDR,350000,https://www.zomato.com/jakarta/yi-pin-fu-rong-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412922,Queen's of India - Sunlake Hotel,chinese,eastern,Sunter,-6.146931,106.879573,3.8,IDR,400000,https://www.zomato.com/jakarta/queens-of-india-sunlake-hotel-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410021,Bakpau A Satu,chinese,eastern,Kelapa Gading,-6.146477778,106.8919528,3.1,IDR,50000,https://www.zomato.com/jakarta/bakpau-a-satu-1-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404437,The Restaurant - Sun City Hotel,chinese,eastern,Hayam Wuruk,-6.14608,106.816932,4.1,IDR,900000,https://www.zomato.com/jakarta/the-restaurant-sun-city-hotel-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7424088,Poppao,chinese,eastern,Kelapa Gading,-6.145961111,106.8915417,3,IDR,40000,https://www.zomato.com/jakarta/poppao-2-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404367,Fajar Kitchen - My Hotel,chinese,eastern,Kota,-6.145738889,106.8166194,0,IDR,350000,https://www.zomato.com/jakarta/fajar-kitchen-my-hotel-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7419718,Shrimp & Chick,chinese,eastern,Kelapa Gading,-6.145452778,106.8922417,0,IDR,40000,https://www.zomato.com/jakarta/shrimp-chick-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18159965,Bakpau & Siomay Ming Yen,chinese,eastern,Gajah Mada,-6.144784663,106.8126722,3.4,IDR,50000,https://www.zomato.com/jakarta/bakpau-siomay-ming-yen-gajah-mada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7411577,Pinang Sari,chinese,eastern,Cengkareng,-6.144547222,106.7062917,3.3,IDR,50000,https://www.zomato.com/jakarta/pinang-sari-cengkareng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405591,Bakpau Ilufa,chinese,eastern,Grogol,-6.144497222,106.7937472,0,IDR,50000,https://www.zomato.com/jakarta/bakpau-ilufa-grogol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404689,Sate Babi + Sop Bakut 39,chinese,eastern,Kota,-6.143844444,106.8179333,0,IDR,50000,https://www.zomato.com/jakarta/sate-babi-sop-bakut-39-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7411552,AMENG,chinese,eastern,Cengkareng,-6.143716667,106.7069861,0,IDR,50000,https://www.zomato.com/jakarta/ameng-cengkareng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
